product_id,name,category,unit,price,dietary_tags,description,frequently_bought_together
GROC_0715,PureHarvest Refined Atta,Pantry & Staples,5kg,2.52,standard,Shop PureHarvest Refined Atta (5kg). Keywords: pantry  staples atta pureharvest refined. Perfect for everyday meals and snacks.,GROC_0225
GROC_0716,SunKissed Fortified Rice,Pantry & Staples,2 lbs,1.38,standard,Shop SunKissed Fortified Rice (2 lbs). Keywords: pantry  staples rice sunkissed fortified. Perfect for everyday meals and snacks.,GROC_0111;GROC_0262
GROC_0717,OrganicLife Fortified Poha,Pantry & Staples,2kg,3.14,organic,Shop OrganicLife Fortified Poha (2kg). Keywords: pantry  staples poha organiclife fortified. Perfect for everyday meals and snacks.,GROC_0486
GROC_0718,Daily Delight Tomato Ketchup,Pantry & Staples,1 lb,3.85,standard,Shop Daily Delight Tomato Ketchup (1 lb). Keywords: pantry  staples tomato ketchup daily delight . Perfect for everyday meals and snacks.,GROC_0370;GROC_0664;GROC_0282
GROC_0719,Daily Delight Refined Jaggery,Pantry & Staples,500g,6.35,standard,Shop Daily Delight Refined Jaggery (500g). Keywords: pantry  staples jaggery daily delight refined. Perfect for everyday meals and snacks.,GROC_0057;GROC_0680
GROC_0720,Premium Select Sugar,Pantry & Staples,2kg,7.27,standard,Shop Premium Select Sugar (2kg). Keywords: pantry  staples sugar premium select . Perfect for everyday meals and snacks.,GROC_0016;GROC_0069;GROC_0808
GROC_0721,SunKissed Noodles,Pantry & Staples,250g,5.62,standard,Shop SunKissed Noodles (250g). Keywords: pantry  staples noodles sunkissed . Perfect for everyday meals and snacks.,GROC_0945;GROC_0433
GROC_0722,Daily Delight Unpolished Vinegar,Pantry & Staples,2 lbs,11.57,standard,Shop Daily Delight Unpolished Vinegar (2 lbs). Keywords: pantry  staples vinegar daily delight unpolished. Perfect for everyday meals and snacks.,GROC_0778;GROC_0691
GROC_0723,Chef's Choice Cooking Oil,Pantry & Staples,2 lbs,15.94,standard,Shop Chef's Choice Cooking Oil (2 lbs). Keywords: pantry  staples cooking oil chef's choice . Perfect for everyday meals and snacks.,GROC_0331;GROC_0370
GROC_0724,GreenValley Organic Oats,Pantry & Staples,2kg,8.97,organic,Shop GreenValley Organic Oats (2kg). Keywords: pantry  staples oats greenvalley organic. Perfect for everyday meals and snacks.,GROC_0743;GROC_0262;GROC_0863
GROC_0725,Value Choice Refined Basmati Rice,Pantry & Staples,250g,4.12,standard,Shop Value Choice Refined Basmati Rice (250g). Keywords: pantry  staples basmati rice value choice refined. Perfect for everyday meals and snacks.,GROC_0322
GROC_0726,Nature's Best Organic Noodles,Pantry & Staples,1 lb,16.3,organic,Shop Nature's Best Organic Noodles (1 lb). Keywords: pantry  staples noodles nature's best organic. Perfect for everyday meals and snacks.,GROC_0564;GROC_0653;GROC_0027
GROC_0727,SunKissed Fortified Atta,Pantry & Staples,500g,12.29,standard,Shop SunKissed Fortified Atta (500g). Keywords: pantry  staples atta sunkissed fortified. Perfect for everyday meals and snacks.,GROC_0314;GROC_0579
GROC_0728,OrganicLife Pasta,Pantry & Staples,100g,8.63,organic,Shop OrganicLife Pasta (100g). Keywords: pantry  staples pasta organiclife . Perfect for everyday meals and snacks.,GROC_0600;GROC_0099;GROC_0770
GROC_0729,Daily Delight Organic Suji,Pantry & Staples,2 lbs,2.29,organic,Shop Daily Delight Organic Suji (2 lbs). Keywords: pantry  staples suji daily delight organic. Perfect for everyday meals and snacks.,GROC_0503;GROC_0553;GROC_0539
GROC_0730,Premium Select Unpolished Jaggery,Pantry & Staples,2kg,13.1,standard,Shop Premium Select Unpolished Jaggery (2kg). Keywords: pantry  staples jaggery premium select unpolished. Perfect for everyday meals and snacks.,GROC_0211;GROC_0372;GROC_0728
GROC_0731,Value Choice Refined Cereal,Pantry & Staples,5kg,3.84,standard,Shop Value Choice Refined Cereal (5kg). Keywords: pantry  staples cereal value choice refined. Perfect for everyday meals and snacks.,GROC_0305;GROC_0973
GROC_0732,PureHarvest Organic Basmati Rice,Pantry & Staples,100g,2.3,organic,Shop PureHarvest Organic Basmati Rice (100g). Keywords: pantry  staples basmati rice pureharvest organic. Perfect for everyday meals and snacks.,GROC_0314;GROC_0176;GROC_0337
GROC_0733,PureHarvest Refined Rice,Pantry & Staples,500g,10.88,standard,Shop PureHarvest Refined Rice (500g). Keywords: pantry  staples rice pureharvest refined. Perfect for everyday meals and snacks.,GROC_0663;GROC_0084;GROC_1004
GROC_0734,Everyday Basics Organic Suji,Pantry & Staples,100g,3.02,organic,Shop Everyday Basics Organic Suji (100g). Keywords: pantry  staples suji everyday basics organic. Perfect for everyday meals and snacks.,GROC_0322
GROC_0735,Daily Delight Maida,Pantry & Staples,5kg,6.67,standard,Shop Daily Delight Maida (5kg). Keywords: pantry  staples maida daily delight . Perfect for everyday meals and snacks.,GROC_0481
GROC_0736,Value Choice Unpolished Noodles,Pantry & Staples,2 lbs,6.86,standard,Shop Value Choice Unpolished Noodles (2 lbs). Keywords: pantry  staples noodles value choice unpolished. Perfect for everyday meals and snacks.,GROC_0514;GROC_0901;GROC_0284
GROC_0737,Value Choice Fortified Besan,Pantry & Staples,500g,5.64,standard,Shop Value Choice Fortified Besan (500g). Keywords: pantry  staples besan value choice fortified. Perfect for everyday meals and snacks.,GROC_0094;GROC_0985;GROC_0294
GROC_0738,Harvest Refined Cooking Oil,Pantry & Staples,2 lbs,8.23,standard,Shop Harvest Refined Cooking Oil (2 lbs). Keywords: pantry  staples cooking oil harvest refined. Perfect for everyday meals and snacks.,GROC_0183;GROC_0002
GROC_0739,Value Choice Unpolished Basmati Rice,Pantry & Staples,100g,4.15,standard,Shop Value Choice Unpolished Basmati Rice (100g). Keywords: pantry  staples basmati rice value choice unpolished. Perfect for everyday meals and snacks.,GROC_0675;GROC_0448
GROC_0740,Everyday Basics Organic Sugar,Pantry & Staples,250g,14.02,organic,Shop Everyday Basics Organic Sugar (250g). Keywords: pantry  staples sugar everyday basics organic. Perfect for everyday meals and snacks.,GROC_0158
GROC_0741,Nature's Best Refined Besan,Pantry & Staples,500g,10.69,standard,Shop Nature's Best Refined Besan (500g). Keywords: pantry  staples besan nature's best refined. Perfect for everyday meals and snacks.,GROC_0099
GROC_0742,MorningDew Fortified Vinegar,Pantry & Staples,2kg,1.72,standard,Shop MorningDew Fortified Vinegar (2kg). Keywords: pantry  staples vinegar morningdew fortified. Perfect for everyday meals and snacks.,GROC_0270;GROC_0627
GROC_0743,Essential Fortified Olive Oil,Pantry & Staples,2 lbs,14.23,standard,Shop Essential Fortified Olive Oil (2 lbs). Keywords: pantry  staples olive oil essential fortified. Perfect for everyday meals and snacks.,GROC_0168
GROC_0744,Everyday Basics Unpolished Tomato Ketchup,Pantry & Staples,2kg,4.58,standard,Shop Everyday Basics Unpolished Tomato Ketchup (2kg). Keywords: pantry  staples tomato ketchup everyday basics unpolished. Perfect for everyday meals and snacks.,GROC_0437;GROC_0778
GROC_0745,Harvest Fortified Olive Oil,Pantry & Staples,250g,12.84,standard,Shop Harvest Fortified Olive Oil (250g). Keywords: pantry  staples olive oil harvest fortified. Perfect for everyday meals and snacks.,GROC_0969;GROC_0293
GROC_0746,MorningDew Mayonnaise,Pantry & Staples,1kg,12.38,standard,Shop MorningDew Mayonnaise (1kg). Keywords: pantry  staples mayonnaise morningdew . Perfect for everyday meals and snacks.,GROC_0142;GROC_0268;GROC_0095
GROC_0747,Daily Delight Organic Soy Sauce,Pantry & Staples,1kg,14.97,organic,Shop Daily Delight Organic Soy Sauce (1kg). Keywords: pantry  staples soy sauce daily delight organic. Perfect for everyday meals and snacks.,GROC_0527;GROC_0853;GROC_0312
GROC_0748,FarmFresh Macaroni,Pantry & Staples,2 lbs,12.85,standard,Shop FarmFresh Macaroni (2 lbs). Keywords: pantry  staples macaroni farmfresh . Perfect for everyday meals and snacks.,GROC_0531
GROC_0749,Premium Select Fortified Vinegar,Pantry & Staples,1kg,5.72,standard,Shop Premium Select Fortified Vinegar (1kg). Keywords: pantry  staples vinegar premium select fortified. Perfect for everyday meals and snacks.,GROC_0241;GROC_0354;GROC_0098
GROC_0750,Nature's Best Fortified Pasta,Pantry & Staples,2 lbs,5.76,standard,Shop Nature's Best Fortified Pasta (2 lbs). Keywords: pantry  staples pasta nature's best fortified. Perfect for everyday meals and snacks.,GROC_0132;GROC_0320;GROC_0152
GROC_0751,Essential Fortified Jaggery,Pantry & Staples,5kg,6.49,standard,Shop Essential Fortified Jaggery (5kg). Keywords: pantry  staples jaggery essential fortified. Perfect for everyday meals and snacks.,GROC_0919;GROC_0511
GROC_0752,MorningDew Rice,Pantry & Staples,2 lbs,5.96,standard,Shop MorningDew Rice (2 lbs). Keywords: pantry  staples rice morningdew . Perfect for everyday meals and snacks.,GROC_0090
GROC_0753,Everyday Basics Macaroni,Pantry & Staples,500g,7.74,standard,Shop Everyday Basics Macaroni (500g). Keywords: pantry  staples macaroni everyday basics . Perfect for everyday meals and snacks.,GROC_0373;GROC_1042;GROC_0152
GROC_0754,MorningDew Fortified Noodles,Pantry & Staples,5kg,11.55,standard,Shop MorningDew Fortified Noodles (5kg). Keywords: pantry  staples noodles morningdew fortified. Perfect for everyday meals and snacks.,GROC_0751
GROC_0755,Value Choice Unpolished Vinegar,Pantry & Staples,2 lbs,7.85,standard,Shop Value Choice Unpolished Vinegar (2 lbs). Keywords: pantry  staples vinegar value choice unpolished. Perfect for everyday meals and snacks.,GROC_0887;GROC_0292
GROC_0756,FarmFresh Refined Tomato Ketchup,Pantry & Staples,1kg,5.83,standard,Shop FarmFresh Refined Tomato Ketchup (1kg). Keywords: pantry  staples tomato ketchup farmfresh refined. Perfect for everyday meals and snacks.,GROC_0958;GROC_0740;GROC_0859
GROC_0757,Everyday Basics Poha,Pantry & Staples,2 lbs,5.74,standard,Shop Everyday Basics Poha (2 lbs). Keywords: pantry  staples poha everyday basics . Perfect for everyday meals and snacks.,GROC_0813;GROC_0184
GROC_0758,SunKissed Jaggery,Pantry & Staples,2kg,9.94,standard,Shop SunKissed Jaggery (2kg). Keywords: pantry  staples jaggery sunkissed . Perfect for everyday meals and snacks.,GROC_0348;GROC_0897;GROC_1089
GROC_0759,Harvest Sugar,Pantry & Staples,1 lb,5.04,standard,Shop Harvest Sugar (1 lb). Keywords: pantry  staples sugar harvest . Perfect for everyday meals and snacks.,GROC_0335
GROC_0760,Value Choice Unpolished Salt,Pantry & Staples,5kg,11.29,standard,Shop Value Choice Unpolished Salt (5kg). Keywords: pantry  staples salt value choice unpolished. Perfect for everyday meals and snacks.,GROC_0026;GROC_0763
GROC_0761,Nature's Best Organic Besan,Pantry & Staples,2kg,6.43,organic,Shop Nature's Best Organic Besan (2kg). Keywords: pantry  staples besan nature's best organic. Perfect for everyday meals and snacks.,GROC_0497;GROC_0859
GROC_0762,MorningDew Refined Soy Sauce,Pantry & Staples,1 lb,9.74,standard,Shop MorningDew Refined Soy Sauce (1 lb). Keywords: pantry  staples soy sauce morningdew refined. Perfect for everyday meals and snacks.,GROC_0069
GROC_0763,GreenValley Organic Poha,Pantry & Staples,500g,8.81,organic,Shop GreenValley Organic Poha (500g). Keywords: pantry  staples poha greenvalley organic. Perfect for everyday meals and snacks.,GROC_0726;GROC_0030
GROC_0764,SunKissed Fortified Vinegar,Pantry & Staples,100g,11.4,standard,Shop SunKissed Fortified Vinegar (100g). Keywords: pantry  staples vinegar sunkissed fortified. Perfect for everyday meals and snacks.,GROC_0993
GROC_0765,Chef's Choice Basmati Rice,Pantry & Staples,1kg,4.72,standard,Shop Chef's Choice Basmati Rice (1kg). Keywords: pantry  staples basmati rice chef's choice . Perfect for everyday meals and snacks.,GROC_0832;GROC_0899
GROC_0766,PureHarvest Fortified Mayonnaise,Pantry & Staples,1kg,11.54,standard,Shop PureHarvest Fortified Mayonnaise (1kg). Keywords: pantry  staples mayonnaise pureharvest fortified. Perfect for everyday meals and snacks.,GROC_0955;GROC_0222
GROC_0767,Daily Delight Organic Rice,Pantry & Staples,2kg,15.45,organic,Shop Daily Delight Organic Rice (2kg). Keywords: pantry  staples rice daily delight organic. Perfect for everyday meals and snacks.,GROC_0828;GROC_0384
GROC_0768,FarmFresh Flour,Pantry & Staples,100g,12.01,standard,Shop FarmFresh Flour (100g). Keywords: pantry  staples flour farmfresh . Perfect for everyday meals and snacks.,GROC_0868
GROC_0769,Premium Select Refined Dalia,Pantry & Staples,5kg,15.22,standard,Shop Premium Select Refined Dalia (5kg). Keywords: pantry  staples dalia premium select refined. Perfect for everyday meals and snacks.,GROC_0055;GROC_0595;GROC_0238
GROC_0770,PureHarvest Mayonnaise,Pantry & Staples,500g,3.89,standard,Shop PureHarvest Mayonnaise (500g). Keywords: pantry  staples mayonnaise pureharvest . Perfect for everyday meals and snacks.,GROC_0534;GROC_0853
GROC_0771,Everyday Basics Organic Tomato Ketchup,Pantry & Staples,100g,17.52,organic,Shop Everyday Basics Organic Tomato Ketchup (100g). Keywords: pantry  staples tomato ketchup everyday basics organic. Perfect for everyday meals and snacks.,GROC_1074
GROC_0772,Everyday Basics Refined Tomato Ketchup,Pantry & Staples,1 lb,2.95,standard,Shop Everyday Basics Refined Tomato Ketchup (1 lb). Keywords: pantry  staples tomato ketchup everyday basics refined. Perfect for everyday meals and snacks.,GROC_0839
GROC_0773,SunKissed Refined Sugar,Pantry & Staples,500g,1.32,standard,Shop SunKissed Refined Sugar (500g). Keywords: pantry  staples sugar sunkissed refined. Perfect for everyday meals and snacks.,GROC_0058;GROC_0503
GROC_0774,Daily Delight Organic Basmati Rice,Pantry & Staples,2kg,12.26,organic,Shop Daily Delight Organic Basmati Rice (2kg). Keywords: pantry  staples basmati rice daily delight organic. Perfect for everyday meals and snacks.,GROC_0641
GROC_0775,Premium Select Unpolished Besan,Pantry & Staples,5kg,10.01,standard,Shop Premium Select Unpolished Besan (5kg). Keywords: pantry  staples besan premium select unpolished. Perfect for everyday meals and snacks.,GROC_0251
GROC_0776,FarmFresh Organic Besan,Pantry & Staples,100g,12.26,organic,Shop FarmFresh Organic Besan (100g). Keywords: pantry  staples besan farmfresh organic. Perfect for everyday meals and snacks.,GROC_0793
GROC_0777,MorningDew Organic Poha,Pantry & Staples,250g,5.63,organic,Shop MorningDew Organic Poha (250g). Keywords: pantry  staples poha morningdew organic. Perfect for everyday meals and snacks.,GROC_0696;GROC_0409
GROC_0778,SunKissed Unpolished Salt,Pantry & Staples,5kg,11.74,standard,Shop SunKissed Unpolished Salt (5kg). Keywords: pantry  staples salt sunkissed unpolished. Perfect for everyday meals and snacks.,GROC_0515;GROC_0721;GROC_0744
GROC_0779,Gold Standard Organic Cooking Oil,Pantry & Staples,5kg,16.23,organic,Shop Gold Standard Organic Cooking Oil (5kg). Keywords: pantry  staples cooking oil gold standard organic. Perfect for everyday meals and snacks.,GROC_0561
GROC_0780,Chef's Choice Fortified Besan,Pantry & Staples,2 lbs,2.22,standard,Shop Chef's Choice Fortified Besan (2 lbs). Keywords: pantry  staples besan chef's choice fortified. Perfect for everyday meals and snacks.,GROC_1083;GROC_0734
GROC_0781,GreenValley Fortified Mayonnaise,Pantry & Staples,1 lb,8.76,standard,Shop GreenValley Fortified Mayonnaise (1 lb). Keywords: pantry  staples mayonnaise greenvalley fortified. Perfect for everyday meals and snacks.,GROC_0729;GROC_0140;GROC_0648
GROC_0782,Value Choice Poha,Pantry & Staples,5kg,6.77,standard,Shop Value Choice Poha (5kg). Keywords: pantry  staples poha value choice . Perfect for everyday meals and snacks.,GROC_0647
GROC_0783,Value Choice Refined Jaggery,Pantry & Staples,1 lb,4.12,standard,Shop Value Choice Refined Jaggery (1 lb). Keywords: pantry  staples jaggery value choice refined. Perfect for everyday meals and snacks.,GROC_0981
GROC_0784,Harvest Organic Dalia,Pantry & Staples,5kg,3.9,organic,Shop Harvest Organic Dalia (5kg). Keywords: pantry  staples dalia harvest organic. Perfect for everyday meals and snacks.,GROC_1009;GROC_0069
GROC_0785,Harvest Fortified Flour,Pantry & Staples,250g,5.84,standard,Shop Harvest Fortified Flour (250g). Keywords: pantry  staples flour harvest fortified. Perfect for everyday meals and snacks.,GROC_0411;GROC_0408
GROC_0786,GreenValley Jaggery,Pantry & Staples,1kg,8.85,standard,Shop GreenValley Jaggery (1kg). Keywords: pantry  staples jaggery greenvalley . Perfect for everyday meals and snacks.,GROC_0372;GROC_0879;GROC_0990
GROC_0787,SunKissed Fortified Olive Oil,Pantry & Staples,250g,14.49,standard,Shop SunKissed Fortified Olive Oil (250g). Keywords: pantry  staples olive oil sunkissed fortified. Perfect for everyday meals and snacks.,GROC_0130;GROC_0615;GROC_0303
GROC_0788,Essential Refined Oats,Pantry & Staples,2kg,9.71,standard,Shop Essential Refined Oats (2kg). Keywords: pantry  staples oats essential refined. Perfect for everyday meals and snacks.,GROC_0677;GROC_0588
GROC_0789,GreenValley Refined Flour,Pantry & Staples,100g,7.08,standard,Shop GreenValley Refined Flour (100g). Keywords: pantry  staples flour greenvalley refined. Perfect for everyday meals and snacks.,GROC_0959;GROC_0793
GROC_0790,Essential Refined Atta,Pantry & Staples,1kg,2.16,standard,Shop Essential Refined Atta (1kg). Keywords: pantry  staples atta essential refined. Perfect for everyday meals and snacks.,GROC_0619
GROC_0791,SunKissed Fortified Macaroni,Pantry & Staples,5kg,10.15,standard,Shop SunKissed Fortified Macaroni (5kg). Keywords: pantry  staples macaroni sunkissed fortified. Perfect for everyday meals and snacks.,GROC_0082
GROC_0792,GreenValley Atta,Pantry & Staples,1 lb,3.66,standard,Shop GreenValley Atta (1 lb). Keywords: pantry  staples atta greenvalley . Perfect for everyday meals and snacks.,GROC_0608;GROC_0719;GROC_0550
